date,symbol,open,high,low,close,Volume BTC,Volume USD
2020-09-22 10:00:00,BTC/USD,10458.2,10484.41,10427.35,10466.96,1186769.5,113.48
2020-09-22 09:00:00,BTC/USD,10456.55,10472.06,10443.07,10458.2,1619185.94,154.83
2020-09-22 08:00:00,BTC/USD,10373.84,10475.68,10369.22,10456.55,2119467.12,203.28
2020-09-22 07:00:00,BTC/USD,10420.9,10443.57,10353.39,10373.84,1474121.99,141.91
2020-09-22 06:00:00,BTC/USD,10458.32,10500,10405,10420.9,1649685.29,157.97
2020-09-22 05:00:00,BTC/USD,10462.16,10470.84,10436.62,10458.32,1498772.22,143.43
2020-09-22 04:00:00,BTC/USD,10447.15,10485.32,10444.91,10462.16,865866.98,82.7
2020-09-22 03:00:00,BTC/USD,10462.54,10478.44,10430,10447.15,2068295.33,198.06
2020-09-22 02:00:00,BTC/USD,10432.76,10467.66,10418.75,10462.54,1563050.32,149.68
2020-09-22 01:00:00,BTC/USD,10453.88,10465.45,10397.74,10432.76,2252054.97,216.04
2020-09-22 00:00:00,BTC/USD,10411.29,10489.59,10353.39,10453.88,2275822.76,218
2020-09-21 23:00:00,BTC/USD,10482.95,10507.02,10409.44,10411.29,2063529.01,197.29
2020-09-21 22:00:00,BTC/USD,10505,10538.3,10464.9,10482.95,1404685.81,133.8
2020-09-21 21:00:00,BTC/USD,10472.9,10534.82,10458.57,10505,2095718.59,199.7
2020-09-21 20:00:00,BTC/USD,10495,10530,10472.06,10472.9,4953902.5,471.36
2020-09-21 19:00:00,BTC/USD,10435,10497.22,10431.75,10495,4400680.49,420.05
2020-09-21 18:00:00,BTC/USD,10388.84,10435,10371.06,10435,4200262.34,403.94
2020-09-21 17:00:00,BTC/USD,10379.17,10425.32,10366.08,10388.84,2844151.79,273.35
2020-09-21 16:00:00,BTC/USD,10415,10430,10341.11,10379.17,7537592.68,725.07
2020-09-21 15:00:00,BTC/USD,10405.59,10451.23,10347.19,10415,11877643.83,1142.1
2020-09-21 14:00:00,BTC/USD,10588.38,10600,10286.56,10405.59,16183738.21,1550.66
2020-09-21 13:00:00,BTC/USD,10562.36,10631.74,10550.85,10588.38,5495305.85,518.38
2020-09-21 12:00:00,BTC/USD,10630.28,10630.28,10500,10562.36,5626855.6,533.09
2020-09-21 11:00:00,BTC/USD,10659.91,10680.16,10573.05,10630.28,5141372.35,484.01
2020-09-21 10:00:00,BTC/USD,10695.43,10730.05,10634,10659.91,5143315.04,481.55
2020-09-21 09:00:00,BTC/USD,10844.22,10858.35,10682.88,10695.43,8038575.94,746.05
2020-09-21 08:00:00,BTC/USD,10900,10910,10803.89,10844.22,10182976.69,938.34
2020-09-21 07:00:00,BTC/USD,10948.54,10962.35,10886.82,10900,2686243.99,246.11
2020-09-21 06:00:00,BTC/USD,10966.02,10980.39,10939.7,10948.54,562315.61,51.32
2020-09-21 05:00:00,BTC/USD,10957.89,10966.5,10932.11,10966.02,425416.43,38.86
2020-09-21 04:00:00,BTC/USD,10965.09,10996.98,10956.91,10957.89,1247049.6,113.59
2020-09-21 03:00:00,BTC/USD,10944.72,10968.07,10923.33,10965.09,635787.3,58.08
2020-09-21 02:00:00,BTC/USD,10944.46,10968.99,10939.49,10944.72,722562.66,65.96
2020-09-21 01:00:00,BTC/USD,10956.36,10980.87,10938.43,10944.46,741128.46,67.61
2020-09-21 00:00:00,BTC/USD,10923.5,10973.65,10891.63,10956.36,959737.17,87.75
2020-09-20 23:00:00,BTC/USD,10872.44,10940.79,10872.44,10923.5,1835490.57,168.11
2020-09-20 22:00:00,BTC/USD,10878.34,10888.38,10829.36,10872.44,700164.78,64.5
2020-09-20 21:00:00,BTC/USD,10850.35,10896.42,10823.3,10878.34,1077480.9,99.09
2020-09-20 20:00:00,BTC/USD,10869.15,10876.59,10840.95,10850.35,659617.34,60.76
2020-09-20 19:00:00,BTC/USD,10889.28,10901.15,10855.54,10869.15,686270.15,63.08
2020-09-20 18:00:00,BTC/USD,10893.69,10908.02,10867.12,10889.28,908669,83.47
2020-09-20 17:00:00,BTC/USD,10854.05,10903.16,10851.43,10893.69,1522193.75,139.91
2020-09-20 16:00:00,BTC/USD,10836.29,10857.31,10755.9,10854.05,3776134.84,349.23
2020-09-20 15:00:00,BTC/USD,10841,10878.73,10827.78,10836.29,3359049.68,309.16
2020-09-20 14:00:00,BTC/USD,10868.28,10868.44,10833.24,10841,465722.33,42.94
2020-09-20 13:00:00,BTC/USD,10847.53,10871.83,10777,10868.28,2197718.64,203.03
2020-09-20 12:00:00,BTC/USD,10947.55,10955.1,10821.52,10847.53,3045896.99,280.18
2020-09-20 11:00:00,BTC/USD,10983.22,10983.22,10940.79,10947.55,1003246.1,91.56
2020-09-20 10:00:00,BTC/USD,10963.68,10988.89,10940.82,10983.22,657930.7,60
2020-09-20 09:00:00,BTC/USD,10955.7,10967.11,10923.88,10963.68,940147.96,85.92
2020-09-20 08:00:00,BTC/USD,10960.64,10977.45,10947.98,10955.7,626714.02,57.17
2020-09-20 07:00:00,BTC/USD,10970.34,10994.66,10951.48,10960.64,822408.35,74.97
2020-09-20 06:00:00,BTC/USD,10953.71,10973.09,10940.99,10970.34,644951.97,58.86
2020-09-20 05:00:00,BTC/USD,10965.74,10966.46,10938.89,10953.71,842774.39,76.95
2020-09-20 04:00:00,BTC/USD,10944.4,10980.23,10928.21,10965.74,1002509.55,91.42
2020-09-20 03:00:00,BTC/USD,10916.34,10953.92,10900,10944.4,667081.76,61.02
2020-09-20 02:00:00,BTC/USD,10938.1,10965.87,10912.32,10916.34,1103392.55,100.83
2020-09-20 01:00:00,BTC/USD,11056.46,11056.46,10917.23,10938.1,6184452.88,563.83
2020-09-20 00:00:00,BTC/USD,11077.22,11079.25,11043.66,11056.46,707985.46,64.02
2020-09-19 23:00:00,BTC/USD,11066.19,11089.17,11038.59,11077.22,1092811.57,98.77
2020-09-19 22:00:00,BTC/USD,11047.53,11066.44,11028.42,11066.19,527493.3,47.75
2020-09-19 21:00:00,BTC/USD,11094.94,11096.83,11025.5,11047.53,1263018.48,114.34
2020-09-19 20:00:00,BTC/USD,11054.52,11095.56,11043.75,11094.94,469430.54,42.39
2020-09-19 19:00:00,BTC/USD,11047.49,11076.96,11031.8,11054.52,416083.59,37.62
2020-09-19 18:00:00,BTC/USD,11067.16,11078.85,11010.4,11047.49,2285855.79,207.18
2020-09-19 17:00:00,BTC/USD,11056.22,11101.43,11056.22,11067.16,750974.96,67.81
2020-09-19 16:00:00,BTC/USD,11087.71,11118,11055.3,11056.22,555437.85,50.13
2020-09-19 15:00:00,BTC/USD,11083,11106.93,11050.49,11087.71,787393.25,71.13
2020-09-19 14:00:00,BTC/USD,11106.92,11110,11053.37,11083,529946.48,47.84
2020-09-19 13:00:00,BTC/USD,11106.94,11128,11080.19,11106.92,1044647.25,94.08
2020-09-19 12:00:00,BTC/USD,11146.13,11183.01,11059.55,11106.94,4195185.97,377.68
2020-09-19 11:00:00,BTC/USD,10991.25,11155.93,10975,11146.13,5335546.3,482.83
2020-09-19 10:00:00,BTC/USD,10950,11000,10937.08,10991.25,1423984.46,129.74
2020-09-19 09:00:00,BTC/USD,10928.84,10963.9,10924.88,10950,429552.16,39.22
2020-09-19 08:00:00,BTC/USD,10907.52,10934.72,10890.53,10928.84,384692.38,35.27
2020-09-19 07:00:00,BTC/USD,10951.24,10956.06,10901.48,10907.52,294435.99,26.94
2020-09-19 06:00:00,BTC/USD,10932.63,10957.72,10930.76,10951.24,336686.21,30.76
2020-09-19 05:00:00,BTC/USD,10960,10967.55,10927.33,10932.63,402867.07,36.8
2020-09-19 04:00:00,BTC/USD,10974.51,10980.23,10951.38,10960,265923.52,24.25
2020-09-19 03:00:00,BTC/USD,10970.26,10980.23,10949.73,10974.51,561219.76,51.16
2020-09-19 02:00:00,BTC/USD,10946.62,10973.65,10945.08,10970.26,393785.38,35.95
2020-09-19 01:00:00,BTC/USD,10973.63,10980.79,10940.8,10946.62,531449.21,48.52
2020-09-19 00:00:00,BTC/USD,10931.2,10983.82,10931.2,10973.63,605019.84,55.18
2020-09-18 23:00:00,BTC/USD,10931.59,10942.42,10890.84,10931.2,511704.03,46.86
2020-09-18 22:00:00,BTC/USD,10943.91,10950,10924.63,10931.59,804303.13,73.54
2020-09-18 21:00:00,BTC/USD,10887.67,10943.91,10877.97,10943.91,1206723.2,110.69
2020-09-18 20:00:00,BTC/USD,10868.27,10909.16,10849.7,10887.67,2869009.39,263.59
2020-09-18 19:00:00,BTC/USD,10863,10881.77,10842.79,10868.27,1107295.66,101.88
2020-09-18 18:00:00,BTC/USD,10836.01,10879.63,10820,10863,1951145.95,179.76
2020-09-18 17:00:00,BTC/USD,10885.64,10900,10816.54,10836.01,3150245.75,290.48
2020-09-18 16:00:00,BTC/USD,10899.09,10904.97,10829.79,10885.64,2779753.38,255.56
2020-09-18 15:00:00,BTC/USD,10947.34,10947.35,10870,10899.09,6047924.89,554.76
2020-09-18 14:00:00,BTC/USD,10914.71,10953.99,10908.24,10947.34,6580027.25,601.52
2020-09-18 13:00:00,BTC/USD,10992.25,11007.2,10908.02,10914.71,2334990.66,213.25
2020-09-18 12:00:00,BTC/USD,10975.63,11000,10950.09,10992.25,1764246.03,160.73
2020-09-18 11:00:00,BTC/USD,10973.17,11006.61,10967.8,10975.63,1091328.19,99.34
2020-09-18 10:00:00,BTC/USD,11009.98,11019.82,10972.39,10973.17,1636571.7,148.84
2020-09-18 09:00:00,BTC/USD,10958.42,11040.18,10957.46,11009.98,2448979.18,222.66
2020-09-18 08:00:00,BTC/USD,10958.89,10968.88,10929.5,10958.42,1912758.12,174.76
2020-09-18 07:00:00,BTC/USD,10972.86,10973.92,10941.6,10958.89,1578577.24,144.08
2020-09-18 06:00:00,BTC/USD,10933.11,10984.35,10899.22,10972.86,1353914.7,123.65
2020-09-18 05:00:00,BTC/USD,10905.24,10933.11,10894.42,10933.11,831199.76,76.11
2020-09-18 04:00:00,BTC/USD,10928.85,10928.85,10879.47,10905.24,1136367.72,104.25
2020-09-18 03:00:00,BTC/USD,10926.17,10943.75,10920.89,10928.85,782982.26,71.6
2020-09-18 02:00:00,BTC/USD,10901.49,10938,10901.49,10926.17,935678.08,85.65
2020-09-18 01:00:00,BTC/USD,10905.7,10929.68,10889.98,10901.49,2074341.95,190.28
2020-09-18 00:00:00,BTC/USD,10940.47,10960.49,10886.5,10905.7,1147879.29,105.08
2020-09-17 23:00:00,BTC/USD,10921.72,10947.34,10921.04,10940.47,757233.65,69.27
2020-09-17 22:00:00,BTC/USD,10959.45,10967.07,10910.09,10921.72,1138135.82,104.05
2020-09-17 21:00:00,BTC/USD,10941.71,10978.38,10926.01,10959.45,1249597.48,114.12
2020-09-17 20:00:00,BTC/USD,10921.98,10945.17,10918.8,10941.71,2061850.94,188.63
2020-09-17 19:00:00,BTC/USD,10914.58,10937.06,10894.96,10921.98,2897859.62,265.51
2020-09-17 18:00:00,BTC/USD,10862.6,10926.25,10862.6,10914.58,2967158.53,272.11
2020-09-17 17:00:00,BTC/USD,10847.41,10875.36,10840,10862.6,2268576.68,208.95
2020-09-17 16:00:00,BTC/USD,10844.7,10857.02,10796.19,10847.41,3064086.08,283.06
2020-09-17 15:00:00,BTC/USD,10835,10877.38,10834.03,10844.7,4141145.89,381.38
2020-09-17 14:00:00,BTC/USD,10818.74,10875.36,10771.49,10835,7339570.54,678.12
2020-09-17 13:00:00,BTC/USD,10801.66,10824.72,10739.23,10818.74,4274338.61,396.44
2020-09-17 12:00:00,BTC/USD,10884.2,10884.2,10801.66,10801.66,2654042.2,244.98
2020-09-17 11:00:00,BTC/USD,10829.79,10888.82,10797.84,10884.2,2798661.33,258.31
2020-09-17 10:00:00,BTC/USD,10881.88,10886.45,10780.78,10829.79,3542527.72,327.27
2020-09-17 09:00:00,BTC/USD,10867.04,10897.87,10858.39,10881.88,2083647.01,191.6
2020-09-17 08:00:00,BTC/USD,10890.46,10912.26,10861.9,10867.04,1885498.96,173.2
2020-09-17 07:00:00,BTC/USD,10866,10904.53,10849.3,10890.46,2427565.21,223.3
2020-09-17 06:00:00,BTC/USD,10913.62,10931.18,10850.03,10866,2716513.47,249.66
2020-09-17 05:00:00,BTC/USD,10908.45,10936.64,10889.09,10913.62,783113.33,71.75
2020-09-17 04:00:00,BTC/USD,10869.08,10914.57,10850,10908.45,1487975.27,136.72
2020-09-17 03:00:00,BTC/USD,10929.96,10942.12,10869.08,10869.08,1774600.06,162.86
2020-09-17 02:00:00,BTC/USD,10956.14,10967.64,10909.41,10929.96,2220649.07,203.17
2020-09-17 01:00:00,BTC/USD,10995.74,11035.44,10953.92,10956.14,1963308.26,178.48
2020-09-17 00:00:00,BTC/USD,10951.54,11054,10927.08,10995.74,1570396.52,142.77
2020-09-16 23:00:00,BTC/USD,11021.9,11041.02,10944.91,10951.54,1721829.15,156.83
2020-09-16 22:00:00,BTC/USD,11016.25,11046.29,10986.11,11021.9,1856466.42,168.45
2020-09-16 21:00:00,BTC/USD,10990.48,11028.55,10965,11016.25,6066073.19,552.03
2020-09-16 20:00:00,BTC/USD,10984.87,11052.24,10972.67,10990.48,2953511.06,268.18
2020-09-16 19:00:00,BTC/USD,11009.08,11028.11,10966.01,10984.87,4433071.57,403.38
2020-09-16 18:00:00,BTC/USD,11037.51,11087.87,10960,11009.08,12141083.57,1102.16
2020-09-16 17:00:00,BTC/USD,11067.22,11077,10994.2,11037.51,9341105.31,847.11
2020-09-16 16:00:00,BTC/USD,11007.66,11100,10986.82,11067.22,6267988.48,566.66
2020-09-16 15:00:00,BTC/USD,10893.3,11026.43,10884.77,11007.66,3748708.29,341.63
2020-09-16 14:00:00,BTC/USD,10925.23,10944.92,10867.38,10893.3,2773898.27,254.51
2020-09-16 13:00:00,BTC/USD,10932.31,10966.06,10897.29,10925.23,3257678.08,297.92
2020-09-16 12:00:00,BTC/USD,10908.59,10960.28,10868.22,10932.31,3228104.16,295.52
2020-09-16 11:00:00,BTC/USD,10854.81,10915.34,10848.32,10908.59,1851590.93,170.28
2020-09-16 10:00:00,BTC/USD,10873.1,10934.23,10833.45,10854.81,2902890.76,266.88
2020-09-16 09:00:00,BTC/USD,10905.17,10905.28,10852.71,10873.1,2098280.85,192.91
2020-09-16 08:00:00,BTC/USD,10925.16,10937.48,10870,10905.17,3621363.54,332.27
2020-09-16 07:00:00,BTC/USD,10846.71,10950,10825,10925.16,11172552.93,1027.37
2020-09-16 06:00:00,BTC/USD,10776.6,10854.99,10764.45,10846.71,1597302.56,147.78
2020-09-16 05:00:00,BTC/USD,10788.75,10831.9,10770.21,10776.6,1728788.64,160.1
2020-09-16 04:00:00,BTC/USD,10779.22,10816.81,10761.52,10788.75,1021759.04,94.64
2020-09-16 03:00:00,BTC/USD,10735.37,10785.81,10716.6,10779.22,1301047.4,121.03
2020-09-16 02:00:00,BTC/USD,10737.64,10744.28,10697.65,10735.37,1180026.94,110.08
2020-09-16 01:00:00,BTC/USD,10714.32,10751.83,10672.99,10737.64,1438855.96,134.33
2020-09-16 00:00:00,BTC/USD,10783.83,10794.44,10662.81,10714.32,3085939.33,288.2
2020-09-15 23:00:00,BTC/USD,10779.62,10796.68,10755.21,10783.83,1228508.47,114.05
2020-09-15 22:00:00,BTC/USD,10854.25,10867.68,10744.71,10779.62,1901786.46,175.97
2020-09-15 21:00:00,BTC/USD,10861.07,10886,10820.83,10854.25,1397186.22,128.68
2020-09-15 20:00:00,BTC/USD,10784.01,10869,10765.98,10861.07,2845272.01,262.6
2020-09-15 19:00:00,BTC/USD,10783.71,10786.95,10750.26,10784.01,1933465.69,179.64
2020-09-15 18:00:00,BTC/USD,10800.1,10815.96,10750.46,10783.71,2693852.66,249.56
2020-09-15 17:00:00,BTC/USD,10781.35,10818.35,10743.23,10800.1,1704129.45,158.12
2020-09-15 16:00:00,BTC/USD,10788.36,10822.81,10693.3,10781.35,3568116.66,331.64
2020-09-15 15:00:00,BTC/USD,10762.63,10816.81,10748.88,10788.36,9451618.36,877.63
2020-09-15 14:00:00,BTC/USD,10838.96,10883.05,10736.4,10762.63,5377327.81,497.34
2020-09-15 13:00:00,BTC/USD,10909.61,10920,10836.29,10838.96,5812279.33,534.09
2020-09-15 12:00:00,BTC/USD,10829.73,10940.01,10829.73,10909.61,8097339.99,742.85
2020-09-15 11:00:00,BTC/USD,10855.81,10879.47,10779.5,10829.73,5127988.6,473.57
2020-09-15 10:00:00,BTC/USD,10698.94,10871,10668.68,10855.81,3271402.74,303.8
2020-09-15 09:00:00,BTC/USD,10646.52,10707.07,10626.42,10698.94,1372969.61,128.68
2020-09-15 08:00:00,BTC/USD,10742.59,10764.9,10611.17,10646.52,3244143.97,303.47
2020-09-15 07:00:00,BTC/USD,10736.41,10760,10711.21,10742.59,1325192.02,123.49
2020-09-15 06:00:00,BTC/USD,10742.53,10743.59,10706.59,10736.41,987050.86,92.03
2020-09-15 05:00:00,BTC/USD,10730.04,10764.11,10708.81,10742.53,731277.31,68.08
2020-09-15 04:00:00,BTC/USD,10757.74,10784.82,10710.12,10730.04,1429576.64,133.06
2020-09-15 03:00:00,BTC/USD,10758.57,10781.71,10740.42,10757.74,603231.11,56.03
2020-09-15 02:00:00,BTC/USD,10716.34,10838.32,10701.79,10758.57,3136135.33,291.36
2020-09-15 01:00:00,BTC/USD,10681.48,10729.19,10657.88,10716.34,1318770.08,123.4
2020-09-15 00:00:00,BTC/USD,10675.15,10706.88,10652.09,10681.48,1148910.78,107.53
2020-09-14 23:00:00,BTC/USD,10650.58,10685.07,10626.29,10675.15,2073245.06,194.63
2020-09-14 22:00:00,BTC/USD,10724.02,10756.9,10643.04,10650.58,2969460.31,277.72
2020-09-14 21:00:00,BTC/USD,10690.62,10724.02,10682,10724.02,2262004.31,211.4
2020-09-14 20:00:00,BTC/USD,10674.3,10720.61,10664.12,10690.62,2328680.63,217.76
2020-09-14 19:00:00,BTC/USD,10679.39,10697.33,10659.93,10674.3,2809668.22,263.01
2020-09-14 18:00:00,BTC/USD,10691,10704.34,10654.09,10679.39,3262752.69,305.49
2020-09-14 17:00:00,BTC/USD,10732.79,10745.67,10676.85,10691,2968752.65,277.58
2020-09-14 16:00:00,BTC/USD,10706.04,10765.03,10664.09,10732.79,6572762.37,612.86
2020-09-14 15:00:00,BTC/USD,10638.84,10711.98,10638.84,10706.04,5996949.24,561.03
2020-09-14 14:00:00,BTC/USD,10645.11,10698.79,10605.43,10638.84,5439545.12,510.77
2020-09-14 13:00:00,BTC/USD,10506.86,10676.02,10506.86,10645.11,8526434.79,804.93
2020-09-14 12:00:00,BTC/USD,10473.96,10520.21,10456.88,10506.86,2916864.29,278.23
2020-09-14 11:00:00,BTC/USD,10416.87,10480.94,10403.81,10473.96,3215738.79,307.8
2020-09-14 10:00:00,BTC/USD,10371.61,10436.92,10367.2,10416.87,2547741.25,245
2020-09-14 09:00:00,BTC/USD,10365.77,10372.07,10329.49,10371.61,2618605.65,252.93
2020-09-14 08:00:00,BTC/USD,10403.21,10459.28,10341.9,10365.77,5289404.84,508.23
2020-09-14 07:00:00,BTC/USD,10361.17,10405.86,10354.2,10403.21,2041941.04,196.87
2020-09-14 06:00:00,BTC/USD,10340.99,10376.62,10340.99,10361.17,1688432.68,162.97
2020-09-14 05:00:00,BTC/USD,10348.18,10360.78,10320.46,10340.99,1786406.81,172.74
2020-09-14 04:00:00,BTC/USD,10353.41,10354.83,10322.4,10348.18,1813906.72,175.42
2020-09-14 03:00:00,BTC/USD,10359.33,10368.05,10338.56,10353.41,1901348.77,183.61
2020-09-14 02:00:00,BTC/USD,10329.38,10378.11,10329.38,10359.33,2524828.9,243.76
2020-09-14 01:00:00,BTC/USD,10275,10329.38,10275,10329.38,943357.33,91.52
2020-09-14 00:00:00,BTC/USD,10334.78,10338.82,10250.13,10275,2767193.36,268.96
2020-09-13 23:00:00,BTC/USD,10310.98,10336.8,10301.8,10334.78,1580947.72,153.17
2020-09-13 22:00:00,BTC/USD,10300.39,10323.58,10297.4,10310.98,1489143.53,144.43
2020-09-13 21:00:00,BTC/USD,10316.29,10331.43,10293.21,10300.39,835704.77,81.01
2020-09-13 20:00:00,BTC/USD,10311.07,10320.44,10286.86,10316.29,927810.83,90.04
2020-09-13 19:00:00,BTC/USD,10262.51,10324.53,10251.11,10311.07,1268558.5,123.16
2020-09-13 18:00:00,BTC/USD,10284.76,10291.48,10246.61,10262.51,1621042.08,157.81
2020-09-13 17:00:00,BTC/USD,10270.6,10296.65,10214.9,10284.76,4799834.5,468.29
2020-09-13 16:00:00,BTC/USD,10285.74,10300,10225,10270.6,5955435.62,580.73
2020-09-13 15:00:00,BTC/USD,10331.76,10340.98,10275.14,10285.74,1064353.81,103.19
2020-09-13 14:00:00,BTC/USD,10325.62,10344.98,10307.65,10331.76,2468350.22,239.06
2020-09-13 13:00:00,BTC/USD,10288.95,10345.05,10268.3,10325.62,3709204.95,359.73
2020-09-13 12:00:00,BTC/USD,10325,10353.39,10287.72,10288.95,3702649.93,358.47
2020-09-13 11:00:00,BTC/USD,10458.05,10475.44,10306.66,10325,3594697.21,346.52
2020-09-13 10:00:00,BTC/USD,10505.1,10505.1,10440.7,10458.05,3034202.09,290.15
2020-09-13 09:00:00,BTC/USD,10546.43,10551.61,10468.1,10505.1,1364304.62,129.74
2020-09-13 08:00:00,BTC/USD,10543.18,10563.06,10526.07,10546.43,507411.5,48.11
2020-09-13 07:00:00,BTC/USD,10525.01,10560.37,10525,10543.18,332970.1,31.57
2020-09-13 06:00:00,BTC/USD,10532.32,10552.61,10524.01,10525.01,519352.29,49.29
2020-09-13 05:00:00,BTC/USD,10542.87,10552.07,10525.01,10532.32,754522.8,71.62
2020-09-13 04:00:00,BTC/USD,10561.82,10576.78,10530.57,10542.87,1010786.88,95.83
2020-09-13 03:00:00,BTC/USD,10428.4,10561.82,10427.29,10561.82,2201767.95,209.36
2020-09-13 02:00:00,BTC/USD,10430.76,10449.92,10422.77,10428.4,497673.53,47.68
2020-09-13 01:00:00,BTC/USD,10434.4,10441.01,10406.88,10430.76,794681.8,76.23
2020-09-13 00:00:00,BTC/USD,10443.33,10451.79,10417.44,10434.4,729461.51,69.92
2020-09-12 23:00:00,BTC/USD,10439.9,10455.95,10415.68,10443.33,488806.74,46.84
2020-09-12 22:00:00,BTC/USD,10458.97,10464.99,10411.62,10439.9,997673.12,95.64
2020-09-12 21:00:00,BTC/USD,10434.55,10465,10426.07,10458.97,886597.14,84.83
2020-09-12 20:00:00,BTC/USD,10463.41,10476.98,10434.44,10434.55,953712.36,91.26
2020-09-12 19:00:00,BTC/USD,10453.25,10471.03,10427.52,10463.41,1269584.01,121.46
2020-09-12 18:00:00,BTC/USD,10379.38,10482.42,10379.38,10453.25,3041491.94,291.23
2020-09-12 17:00:00,BTC/USD,10375.88,10381.43,10355.45,10379.38,1311733.32,126.46
2020-09-12 16:00:00,BTC/USD,10360.19,10379.5,10348.53,10375.88,439416.64,42.39
2020-09-12 15:00:00,BTC/USD,10349.38,10381.26,10344.8,10360.19,631120.52,60.88
2020-09-12 14:00:00,BTC/USD,10304.22,10362.42,10281.6,10349.38,1343277.94,130.15
2020-09-12 13:00:00,BTC/USD,10321.43,10334.5,10275,10304.22,2322346.98,225.43
2020-09-12 12:00:00,BTC/USD,10342.37,10342.37,10310.06,10321.43,2044459.87,198.04
2020-09-12 11:00:00,BTC/USD,10341.55,10351.22,10329.39,10342.37,807136.54,78.05
2020-09-12 10:00:00,BTC/USD,10352.29,10364.16,10337.1,10341.55,852934.97,82.42
2020-09-12 09:00:00,BTC/USD,10340.27,10358.55,10326.89,10352.29,538615.41,52.06
2020-09-12 08:00:00,BTC/USD,10345.97,10350.5,10320.29,10340.27,616484.55,59.66
2020-09-12 07:00:00,BTC/USD,10335.93,10352.36,10313.31,10345.97,755895.04,73.13
2020-09-12 06:00:00,BTC/USD,10364.63,10368.99,10328.35,10335.93,872726.61,84.37
2020-09-12 05:00:00,BTC/USD,10364.01,10377.38,10361.06,10364.63,658967.27,63.55
2020-09-12 04:00:00,BTC/USD,10350,10374.72,10341.37,10364.01,960077.39,92.66
2020-09-12 03:00:00,BTC/USD,10343.59,10365.82,10325,10350,1584114.08,153.05
2020-09-12 02:00:00,BTC/USD,10375.98,10380.2,10332.03,10343.59,619482.45,59.86
2020-09-12 01:00:00,BTC/USD,10349.17,10390.53,10348.97,10375.98,589952.72,56.89
2020-09-12 00:00:00,BTC/USD,10393.04,10405.39,10334.81,10349.17,1439412.27,138.94
2020-09-11 23:00:00,BTC/USD,10370.05,10409.44,10353.4,10393.04,1824856.44,175.76
2020-09-11 22:00:00,BTC/USD,10355.36,10408.69,10347.72,10370.05,4854704.91,467.33
2020-09-11 21:00:00,BTC/USD,10326.17,10355.36,10323.18,10355.36,653999.95,63.26
2020-09-11 20:00:00,BTC/USD,10330.63,10340.99,10303.66,10326.17,2380758.41,230.68
2020-09-11 19:00:00,BTC/USD,10321.83,10345.2,10293.31,10330.63,2592519.43,251.08
2020-09-11 18:00:00,BTC/USD,10296.69,10325,10290.42,10321.83,1787939.29,173.34
2020-09-11 17:00:00,BTC/USD,10305.47,10315.88,10254.51,10296.69,5936833.26,577.56
2020-09-11 16:00:00,BTC/USD,10325.19,10351.3,10301.78,10305.47,1983892.6,192.28
2020-09-11 15:00:00,BTC/USD,10294.85,10339.84,10293.61,10325.19,1905279.98,184.61
2020-09-11 14:00:00,BTC/USD,10261.25,10309.36,10252.48,10294.85,2706870.35,263.34
2020-09-11 13:00:00,BTC/USD,10295.01,10324.41,10254.51,10261.25,2977795.79,289.41
2020-09-11 12:00:00,BTC/USD,10261.94,10303.44,10253.57,10295.01,1057064.88,102.9
2020-09-11 11:00:00,BTC/USD,10291.16,10313.45,10253.05,10261.94,1142657.85,111.13
2020-09-11 10:00:00,BTC/USD,10322.4,10327.44,10275.56,10291.16,1558150.62,151.31
2020-09-11 09:00:00,BTC/USD,10295.99,10344.1,10293.51,10322.4,2144951.53,207.91
2020-09-11 08:00:00,BTC/USD,10260,10311.66,10254.61,10295.99,1597086.71,155.26
2020-09-11 07:00:00,BTC/USD,10262.38,10291.48,10234.68,10260,2655226.83,258.78
2020-09-11 06:00:00,BTC/USD,10286.16,10294.32,10249.26,10262.38,2553023.93,248.51
2020-09-11 05:00:00,BTC/USD,10224.27,10291.46,10217.46,10286.16,2482831.94,242.17
2020-09-11 04:00:00,BTC/USD,10219.8,10267.8,10200.5,10224.27,1418676.55,138.59
2020-09-11 03:00:00,BTC/USD,10257.5,10275.15,10211.49,10219.8,3694616.1,360.66
2020-09-11 02:00:00,BTC/USD,10310.84,10322.68,10252.6,10257.5,1687212.91,164.18
2020-09-11 01:00:00,BTC/USD,10344.75,10354.73,10300,10310.84,1418209.14,137.4
2020-09-11 00:00:00,BTC/USD,10342.59,10389.89,10341.38,10344.75,1018494.43,98.29
2020-09-10 23:00:00,BTC/USD,10347.5,10362.44,10309.48,10342.59,1953132.91,189.05
2020-09-10 22:00:00,BTC/USD,10344.69,10365.82,10330,10347.5,1340886.53,129.58
2020-09-10 21:00:00,BTC/USD,10305.86,10357.46,10289.83,10344.69,2351476.97,227.69
2020-09-10 20:00:00,BTC/USD,10283.42,10339.97,10272.98,10305.86,3568473.07,346.02
2020-09-10 19:00:00,BTC/USD,10288.5,10303.83,10254.51,10283.42,7588202.47,738.27
2020-09-10 18:00:00,BTC/USD,10351.67,10380.4,10261.01,10288.5,4602227.71,446.47
2020-09-10 17:00:00,BTC/USD,10340.73,10383.08,10336.58,10351.67,3072840.6,296.48
2020-09-10 16:00:00,BTC/USD,10425.37,10447.11,10307.06,10340.73,9210434.87,889.07
2020-09-10 15:00:00,BTC/USD,10372.8,10443.59,10352.99,10425.37,5245394.45,504.96
